,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid
134,Joey Graham,SF,24,TOR,79,21,1319,192,388,.495,9,31,.290,183,357,.513,.506,110,131,.840,55,193,248,44,30,4,49,161,503,0baf772d-d705-4853-9dfb-7da9d4ba7876
135,Stephen Graham,SG,24,POR,14,1,165,17,40,.425,3,11,.273,14,29,.483,.463,8,9,.889,6,15,21,5,4,1,13,25,45,0120041c-7006-465c-b1ac-a19c117f10e8
136,Danny Granger,SF,23,IND,82,57,2785,398,868,.459,110,288,.382,288,580,.497,.522,236,294,.803,114,267,381,114,67,61,135,245,1142,436a835e-99b9-44d8-bd18-42a0f9802bb6
137,Gerald Green,SF,21,BOS,81,26,1780,310,739,.419,95,258,.368,215,481,.447,.484,128,159,.805,68,140,208,83,41,24,120,198,843,afe50d46-6b1e-46cb-8beb-f4032f52c25d
138,Willie Green,SG,25,PHI,74,36,1842,357,868,.411,51,157,.325,306,711,.430,.441,74,111,.667,42,116,158,112,56,4,106,144,839,07ded5a4-da02-4600-a528-c594060d323f
139,Orien Greene,SG,24,IND,41,0,254,23,62,.371,2,11,.182,21,51,.412,.387,15,25,.600,12,32,44,22,17,4,28,38,63,82cf04c6-a687-4899-9350-4e629eedbe52
140,Lynn Greer,SG,27,MIL,41,0,432,61,141,.433,18,52,.346,43,89,.483,.496,27,32,.844,2,25,27,53,17,1,18,32,167,88496593-800c-4a3a-b9cd-ccfc03efe7d0
141,Adrian Griffin,SF,32,CHI,54,1,585,61,129,.473,0,6,.000,61,123,.496,.473,15,19,.789,40,69,109,59,32,4,38,78,137,b89070d5-e250-4dc6-aef3-fd2419a20d03
142,Eddie Griffin,PF,24,MIN,13,0,92,7,27,.259,0,1,.000,7,26,.269,.259,4,5,.800,7,18,25,4,0,7,6,8,18,64c40f3f-1db4-408c-b691-dfd306cdf7f7
143,Mike Hall,SF,22,WAS,2,0,13,1,4,.250,0,0,0,1,4,.250,.250,0,0,0,1,1,2,1,0,0,0,1,2,25131eff-7444-4794-b030-3f6c89936148
144,Richard Hamilton,SG,28,DET,75,75,2763,547,1170,.468,44,129,.341,503,1041,.483,.486,347,403,.861,75,207,282,285,59,15,159,232,1485,972e9473-2c64-43bd-b2a7-94dd8236c4f3
145,Matt Harpring,SF,30,UTA,77,2,1965,322,656,.491,13,39,.333,309,617,.501,.501,237,309,.767,117,236,353,99,52,11,118,232,894,42a8ff40-ccfb-4a5b-a35e-18a813642d51
146,Al Harrington,PF,26,TOT,78,78,2563,495,1083,.457,127,293,.433,368,790,.466,.516,168,242,.694,151,345,496,149,65,24,169,269,1285,ddd70de7-d158-43e7-aa49-51a673af197f
147,Junior Harrington,PG,26,MEM,29,8,543,57,137,.416,7,26,.269,50,111,.450,.442,31,46,.674,12,56,68,89,21,5,52,79,152,34dbee08-a91b-4891-9d34-406f0e3555c7
148,Othella Harrington,PF,33,CHA,26,0,220,25,56,.446,0,0,0,25,56,.446,.446,17,22,.773,13,25,38,6,1,1,15,49,67,fa4ed7b4-2252-41a5-886f-ad9534232d0f
149,Devin Harris,PG,23,DAL,80,61,2081,292,593,.492,14,50,.280,278,543,.512,.504,215,261,.824,45,151,196,296,96,21,146,242,813,6fd4c498-dfe8-4089-a51e-a251dd3c7a86
150,David Harrison,C,24,IND,24,2,190,30,58,.517,0,0,0,30,58,.517,.517,11,22,.500,9,33,42,6,5,12,26,47,71,f3f92616-3481-462a-8b86-99fcce4792b7
151,Jason Hart,PG,28,TOT,36,22,846,100,224,.446,7,29,.241,93,195,.477,.462,42,47,.894,14,84,98,103,44,1,38,83,249,1e24ce54-9e1e-411a-85cc-6649bfaad181
152,Udonis Haslem,PF,26,MIA,79,79,2483,353,717,.492,0,4,.000,353,713,.495,.492,138,203,.680,188,466,654,97,49,26,110,236,844,4dc4d675-85a3-4d26-b601-3a34e1f6eab7
153,Trenton Hassell,SG,27,MIN,76,68,2223,217,443,.490,6,25,.240,211,418,.505,.497,72,92,.783,83,160,243,203,22,26,80,144,512,c868c5e5-1bae-4048-acf6-f782b65a1d72
154,Chuck Hayes,PF,23,HOU,78,43,1714,192,335,.573,0,0,0,192,335,.573,.573,55,89,.618,204,317,521,47,70,18,64,281,439,badd0170-6da9-40ab-b90d-30b8c1401f73
155,Jarvis Hayes,SF,25,WAS,81,17,1626,224,546,.410,66,183,.361,158,363,.435,.471,71,84,.845,42,168,210,80,48,13,56,160,585,d21c3e16-48e5-4c98-b4f9-9b2ade200161
156,Brendan Haywood,C,27,WAS,77,49,1740,198,355,.558,0,0,0,198,355,.558,.558,115,210,.548,195,282,477,47,34,88,90,208,511,f07acb84-9579-4176-ad13-c9e9c8dd8490
157,Luther Head,SG,24,HOU,80,10,2211,306,700,.437,177,401,.441,129,299,.431,.564,83,105,.790,31,221,252,194,76,5,137,133,872,57a7c3fd-d7ef-4273-9140-ad8c95dd0b6a
158,Alan Henderson,PF,34,PHI,38,5,418,43,67,.642,0,0,0,43,67,.642,.642,33,47,.702,48,59,107,10,9,12,12,62,119,ab0a95b6-55c1-42f6-b633-6d32e64be983
159,Walter Herrmann,PF,27,CHA,48,12,936,174,330,.527,53,115,.461,121,215,.563,.608,41,53,.774,28,111,139,26,17,7,32,76,442,6391e47c-8147-49fe-a4c2-f2de3c564fd9
160,Nenê,C,24,DEN,64,42,1715,294,516,.570,0,1,.000,294,515,.571,.570,195,283,.689,150,299,449,77,62,59,127,209,783,26f1a74d-80a0-429c-bd75-4f1943f01109
161,Kirk Hinrich,PG,26,CHI,80,80,2839,475,1061,.448,140,337,.415,335,724,.463,.514,237,284,.835,32,242,274,500,100,23,191,274,1327,33d38c3e-61a9-4e6a-b57c-cf6ef04f09e4
162,Robert Hite,SG,23,MIA,12,0,136,19,60,.317,5,23,.217,14,37,.378,.358,8,12,.667,4,12,16,8,3,2,6,8,51,625ac2b2-42f6-489d-92f0-b8ddd587d3ff
163,Julius Hodge,SG,23,TOT,9,1,65,6,12,.500,0,0,0,6,12,.500,.500,3,4,.750,2,6,8,12,4,0,3,6,15,19c3cb16-604d-42e8-a56b-f2fbd47cb836
164,Ryan Hollins,C,22,CHA,27,0,185,20,36,.556,0,0,0,20,36,.556,.556,24,40,.600,11,20,31,1,4,7,16,40,64,f562cac9-ba1b-40eb-adb3-42463117dfac
165,Robert Horry,PF,36,SAS,68,8,1124,90,251,.359,50,149,.336,40,102,.392,.458,38,64,.594,73,156,229,77,45,41,44,105,268,93669feb-37a9-4d9c-a3e5-8ecb16893011
166,Eddie House,SG,28,NJN,56,1,946,180,421,.428,75,175,.429,105,246,.427,.517,33,36,.917,14,78,92,67,27,3,27,69,468,407617b8-808d-4301-a467-48864820a47e
167,Dwight Howard,C,21,ORL,82,82,3023,526,873,.603,1,2,.500,525,871,.603,.603,390,666,.586,283,725,1008,158,70,156,317,245,1443,b89c8f21-0a6f-4c76-b5e8-b5775c73583b
168,Josh Howard,SF,26,DAL,70,69,2455,493,1075,.459,92,239,.385,401,836,.480,.501,243,294,.827,130,345,475,127,82,56,123,180,1321,4f226b91-2fcf-453e-a6a9-0c9428bab7aa
169,Juwan Howard,PF,33,HOU,80,38,2123,309,665,.465,0,0,0,309,665,.465,.465,155,188,.824,138,332,470,131,29,8,112,205,773,186702f1-7e05-403b-a0c6-86d9fd01ddbd
170,Troy Hudson,PG,30,MIN,34,6,554,74,195,.379,28,80,.350,46,115,.400,.451,26,32,.813,8,40,48,73,14,2,40,23,202,4ee1594b-0740-48fe-bbb1-e0f252e4a70c
171,Larry Hughes,SG,28,CLE,70,68,2596,381,953,.400,74,222,.333,307,731,.420,.439,209,309,.676,41,226,267,256,89,26,154,164,1045,cf96c6d7-ffa3-4052-a021-917f06944732
172,Kris Humphries,PF,21,TOR,60,2,670,87,185,.470,0,0,0,87,185,.470,.470,53,79,.671,78,109,187,18,14,21,32,98,227,dbea34b4-07f7-40b0-85f6-c638a4f07df6
173,Lindsey Hunter,PG,36,DET,52,0,745,94,244,.385,38,119,.319,56,125,.448,.463,30,33,.909,9,38,47,93,34,7,35,56,256,c6ad6e21-e204-4e63-a2c6-5a601bbbff48
174,Steven Hunter,PF,25,PHI,70,41,1605,188,326,.577,0,0,0,188,326,.577,.577,74,151,.490,114,221,335,26,13,76,65,137,450,eab9cc7d-a3e9-43b4-84c3-210a5ac25741
175,Andre Iguodala,SG,23,PHI,76,76,3062,443,991,.447,48,155,.310,395,836,.472,.471,452,551,.820,77,357,434,432,152,33,261,200,1386,bd56f727-1302-42ae-b243-bf6722378b35
176,Zydrunas Ilgauskas,C,31,CLE,78,78,2130,385,793,.485,0,1,.000,385,792,.486,.485,155,192,.807,242,357,599,123,48,98,141,257,925,de4d2b63-1ed2-4e1a-8669-c886bb1cdcf0
177,Royal Ivey,PG,25,ATL,53,18,539,64,143,.448,5,16,.313,59,127,.465,.465,24,35,.686,15,36,51,45,24,4,31,62,157,5a03ab8a-1eb5-41b8-a1a5-340ac64deda5
178,Jarrett Jack,PG,23,POR,79,79,2651,320,705,.454,63,180,.350,257,525,.490,.499,243,279,.871,18,190,208,417,86,9,187,202,946,39b03c06-4529-44dc-9e6f-4f23894ba9fe
179,Bobby Jackson,SG,33,NOK,56,2,1330,204,518,.394,54,165,.327,150,353,.425,.446,130,168,.774,42,136,178,141,50,6,78,98,592,649f1b35-874d-47c0-93fa-abfbc73fb520
180,Luke Jackson,SF,25,TOT,13,2,138,19,43,.442,5,17,.294,14,26,.538,.500,5,9,.556,2,8,10,13,5,1,7,15,48,43c5c06b-72cb-4ff3-8213-e59b267f54e0
181,Marc Jackson,PF,32,NOK,56,25,1025,159,388,.410,0,1,.000,159,387,.411,.410,90,103,.874,62,130,192,58,21,7,65,89,408,6c255f91-13e4-41f7-87cc-4828116150ee
182,Stephen Jackson,SF-SG,28,TOT,75,69,2479,409,944,.433,100,311,.322,309,633,.488,.486,243,299,.813,61,161,222,287,84,34,183,200,1161,4d7bdc64-458a-4f2e-8e0c-0c510f10a81e
183,Jerome James,C,31,NYK,41,11,273,33,79,.418,0,0,0,33,79,.418,.418,10,18,.556,21,45,66,3,6,15,23,73,76,6e5343ae-75e8-41d2-98fa-51828776808b
184,LeBron James,SF,22,CLE,78,78,3190,772,1621,.476,99,310,.319,673,1311,.513,.507,489,701,.698,83,443,526,470,125,55,250,171,2132,bedcfe40-c385-484d-85bc-e13eb14254ca
185,Mike James,PG,31,MIN,82,65,2069,297,703,.422,80,215,.372,217,488,.445,.479,154,184,.837,25,138,163,297,55,7,129,171,828,bb2524c6-5ac8-43c1-87c8-623e34750b92
186,Antawn Jamison,PF,30,WAS,70,70,2662,512,1139,.450,138,379,.364,374,760,.492,.510,226,307,.736,134,428,562,136,80,36,104,194,1388,723063d2-7943-425a-b594-87715e7cb912
187,Al Jefferson,C,22,BOS,69,60,2319,453,882,.514,0,1,.000,453,881,.514,.514,201,295,.681,237,519,756,88,48,106,136,232,1107,0efc7b08-70c4-4468-912a-6345b7971a14
188,Richard Jefferson,SF,26,NJN,55,53,1956,303,665,.456,52,145,.359,251,520,.483,.495,239,326,.733,48,192,240,148,34,8,120,123,897,ae0878bd-1bac-4208-9e7f-77d7fd358a1f
189,Jared Jeffries,SF,25,NYK,55,43,1307,95,206,.461,2,20,.100,93,186,.500,.466,31,68,.456,111,127,238,67,44,30,61,150,223,d463a9b1-da47-4ffb-90d5-ecf25f75b3be
190,Alexander Johnson,PF,23,MEM,59,19,753,91,169,.538,0,0,0,91,169,.538,.538,78,118,.661,50,131,181,17,25,35,47,137,260,deeda522-837b-4e90-aff0-4809bf371a0e
191,Amir Johnson,PF,19,DET,8,0,124,18,33,.545,0,3,.000,18,30,.600,.545,11,14,.786,15,22,37,3,5,13,9,19,47,49d36efa-34b1-4527-825b-0b8f65f20697
192,Anthony Johnson,PG,32,TOT,67,17,1301,142,343,.414,25,73,.342,117,270,.433,.450,46,61,.754,22,79,101,201,33,3,76,119,355,9cbaf2c1-3376-4e6e-b351-4a865aa0e712
193,DerMarr Johnson,SF,26,DEN,39,7,419,50,154,.325,19,88,.216,31,66,.470,.386,16,21,.762,10,47,57,17,16,12,27,39,135,ab8a4914-cad6-4296-b37c-0ef0c5058d80
194,Joe Johnson,SG,25,ATL,57,57,2359,536,1139,.471,119,312,.381,417,827,.504,.523,235,314,.748,53,186,239,249,60,11,176,115,1426,813f81d6-73a3-46c4-8365-6991d1dd5a84
195,Linton Johnson,PF,26,NOK,54,0,720,93,190,.489,10,30,.333,83,160,.519,.516,30,37,.811,52,111,163,18,33,18,27,101,226,0ea74f52-26ec-48fe-9ee7-63b403e6cbe7
196,Bobby Jones,SF,23,PHI,44,5,336,43,93,.462,1,9,.111,42,84,.500,.468,23,41,.561,22,35,57,16,11,1,18,59,110,df9f093b-4de2-4e15-be48-b5bf66ea851a
197,Dahntay Jones,SG,26,MEM,78,25,1671,220,461,.477,5,12,.417,215,449,.479,.483,138,174,.793,47,106,153,68,39,22,92,192,583,7a09163e-be6d-48e1-9a2a-7f0e068a0a22
198,Damon Jones,PG,30,CLE,60,0,1173,137,355,.386,89,231,.385,48,124,.387,.511,30,44,.682,9,57,66,94,16,2,36,53,393,4f39fd49-af13-4c1a-b3cb-09a7153f9b38
199,Dwayne Jones,PF,23,CLE,4,0,18,0,1,.000,0,0,0,0,1,.000,.000,3,6,.500,1,5,6,0,0,0,2,3,3,3c48f296-ad99-4621-aebf-327d301579bf
200,Eddie Jones,SG,35,TOT,64,41,1594,178,422,.422,78,222,.351,100,200,.500,.514,59,75,.787,31,159,190,109,68,10,47,124,493,6b241fe1-c80c-41a2-92ea-b47e81c2a631
201,Fred Jones,SG,27,TOT,63,12,1319,139,361,.385,39,128,.305,100,233,.429,.439,95,114,.833,23,92,115,108,48,16,67,121,412,cf469a2d-21f4-4a9b-9173-80c413b1d9b2
202,James Jones,SF,26,PHO,76,7,1376,162,440,.368,90,238,.378,72,202,.356,.470,71,81,.877,33,143,176,45,28,42,28,115,485,73314c74-f00a-476f-aa94-e04bfc80d491
203,Jumaine Jones,SF,27,PHO,18,0,138,14,51,.275,10,32,.313,4,19,.211,.373,2,2,1.000,6,17,23,1,5,1,7,19,40,de143344-a5df-4274-8930-3f8ebb84f07e
204,Solomon Jones,PF,22,ATL,58,8,666,65,128,.508,0,1,.000,65,127,.512,.508,59,75,.787,49,87,136,11,11,42,25,124,189,a4244a5a-3c3a-4a29-9eea-3678598de82c
205,Chris Kaman,C,24,LAC,75,66,2176,294,652,.451,0,1,.000,294,651,.452,.451,166,224,.741,160,428,588,79,41,116,147,251,754,b4149a63-9b66-4b75-bbcf-054dd01284ca
206,Jason Kapono,SF,25,MIA,67,35,1767,278,563,.494,108,210,.514,170,353,.482,.590,66,74,.892,26,154,180,81,38,2,70,135,730,9676a674-d0ff-4ddd-b9be-ee46c1d069b3
207,Viktor Khryapa,PF,24,CHI,33,0,231,27,70,.386,0,6,.000,27,64,.422,.386,19,26,.731,20,37,57,21,10,1,16,53,73,caa90833-068e-4aa8-a005-3d7fdfd95c42
208,Tarence Kinsey,SG,22,MEM,48,12,967,139,304,.457,13,46,.283,126,258,.488,.479,78,98,.796,29,68,97,41,53,1,46,57,369,bd395ca3-41e8-4e68-9cff-7dcc066a68a7
209,Andrei Kirilenko,SF,25,UTA,70,70,2049,197,418,.471,16,75,.213,181,343,.528,.490,174,239,.728,88,241,329,202,74,144,135,172,584,a1f17fb0-a5bc-471c-a65a-1e2efae6a8a0
210,Linas Kleiza,PF,22,DEN,79,14,1488,200,474,.422,83,221,.376,117,253,.462,.509,115,135,.852,77,189,266,45,28,14,79,200,598,6699858e-1320-49fa-896c-8f35a7459242
211,Brevin Knight,PG,31,CHA,45,25,1273,152,363,.419,1,18,.056,151,345,.438,.420,103,128,.805,14,101,115,296,67,3,95,113,408,7a60d7cd-1ff7-4876-8b59-dee90d519afa
212,Yaroslav Korolev,SF,19,LAC,10,0,41,4,16,.250,1,5,.200,3,11,.273,.281,3,6,.500,1,2,3,4,3,0,1,0,12,74e768f9-4e3a-4be4-851d-556d6d5f97e5
213,Kyle Korver,SF,25,PHI,74,1,2288,372,845,.440,132,307,.430,240,538,.446,.518,191,209,.914,30,229,259,105,57,20,117,188,1067,8803f3ad-893e-4541-ba72-7be494dbf1c4
214,Raef LaFrentz,PF,30,POR,27,9,352,39,102,.382,2,23,.087,37,79,.468,.392,20,26,.769,25,45,70,8,7,11,13,57,100,4edcf6cd-8e7b-4fa0-9042-85aced40fdab
215,James Lang,C,23,WAS,11,0,55,4,9,.444,0,0,0,4,9,.444,.444,3,5,.600,5,6,11,2,0,3,2,14,11,1cb26c0c-bb34-43ef-85ef-cc3cf7617884
216,David Lee,PF,23,NYK,58,12,1731,240,400,.600,0,0,0,240,400,.600,.600,141,173,.815,196,406,602,104,48,23,92,155,621,9a0b78fa-a6ca-4efb-adf6-722750145382
217,Rashard Lewis,SF,27,SEA,60,60,2348,463,1005,.461,151,387,.390,312,618,.505,.536,265,315,.841,91,305,396,145,68,39,118,143,1342,73d9d740-ca6f-4303-88bd-ec4c0c081054
218,Randy Livingston,PG,31,SEA,4,0,26,0,3,.000,0,0,0,0,3,.000,.000,0,0,0,1,0,1,4,0,0,1,2,0,95473557-84a2-4ac0-be34-e2379cd3dd20
219,Shaun Livingston,PG,21,LAC,54,31,1611,208,449,.463,5,16,.313,203,433,.469,.469,82,116,.707,56,128,184,274,59,29,108,135,503,847b6ccd-7bce-42ff-8ec0-aec1ec919b85
220,Kyle Lowry,PG,20,MEM,10,0,175,14,38,.368,3,8,.375,11,30,.367,.408,25,28,.893,12,19,31,32,14,1,12,20,56,09855ef9-5497-4128-8dc1-db0500f2491e
221,Tyronn Lue,PG,29,ATL,56,17,1488,218,524,.416,56,161,.348,162,363,.446,.469,144,163,.883,19,85,104,201,24,0,85,101,636,341b16d5-f830-4f02-ab9d-8947313bafcc
222,Mark Madsen,C,31,MIN,56,0,473,23,43,.535,0,0,0,23,43,.535,.535,15,29,.517,35,52,87,10,10,10,21,100,61,3c721f62-928e-4aeb-bdce-83cb7e51d0ae
223,Corey Maggette,SF,27,LAC,75,31,2291,367,808,.454,13,65,.200,354,743,.476,.462,519,633,.820,90,352,442,208,65,14,201,244,1266,5718e20e-9b08-44aa-a370-f5975c373dc5
224,Jamaal Magloire,C,28,POR,81,23,1703,199,395,.504,0,0,0,199,395,.504,.504,131,242,.541,151,341,492,30,21,66,129,226,529,b399d96d-37b3-41e5-a408-326680fb6743
225,Renaldo Major,PF,24,GSW,1,0,27,2,10,.200,0,0,0,2,10,.200,.200,1,2,.500,0,2,2,0,2,0,1,4,5,4f7e9031-960e-4ca5-8c18-56f6814dea81
226,Stephon Marbury,PG,29,NYK,74,74,2748,395,952,.415,123,345,.357,272,607,.448,.480,297,386,.769,36,177,213,403,71,10,179,185,1210,49401b77-f61b-4893-84a9-9fcb6c460515
227,Shawn Marion,SF,28,PHO,80,80,3010,561,1071,.524,80,252,.317,481,819,.587,.561,201,248,.810,172,613,785,134,156,122,114,216,1403,980bde42-31de-40aa-87d9-61cdfe340132
228,Damir Markota,PF,21,MIL,30,0,170,19,52,.365,6,16,.375,13,36,.361,.423,7,11,.636,11,20,31,6,3,1,15,22,51,08885a1a-b681-42db-a466-5e1e8f72e5a6
229,Sean Marks,PF,31,PHO,3,0,17,2,6,.333,0,1,.000,2,5,.400,.333,2,2,1.000,0,3,3,0,0,1,0,4,6,680adaa0-cd08-4dc6-91eb-ee867b4b1055
230,Donyell Marshall,PF,33,CLE,81,0,1360,209,493,.424,95,271,.351,114,222,.514,.520,53,80,.663,86,237,323,46,39,43,67,130,566,5380b666-aaf2-4ff7-b306-f6ac3465a886
231,Rawle Marshall,SG,24,IND,40,2,361,32,89,.360,4,18,.222,28,71,.394,.382,31,45,.689,8,21,29,13,12,5,19,22,99,09a4aeb2-a27c-49ce-a863-fb80bdc6365a
232,Darrick Martin,PG,35,TOR,31,0,220,33,94,.351,13,37,.351,20,57,.351,.420,15,21,.714,2,10,12,43,3,0,12,22,94,a0fe6821-7faa-4759-87f2-cb9b7e02bbfd
233,Kenyon Martin,PF,29,DEN,2,2,63,8,16,.500,0,1,.000,8,15,.533,.500,3,12,.250,6,14,20,1,0,0,5,10,19,ce9c2320-705d-4df5-9f4f-dd335fdd24fa
234,Kevin Martin,SG,23,SAC,80,80,2818,505,1067,.473,127,333,.381,378,734,.515,.533,481,570,.844,69,273,342,173,98,11,135,181,1618,6cb572ca-b3c7-434c-beaf-916ef8dcb3dd
235,Desmond Mason,SF,29,NOK,75,75,2575,407,900,.452,0,0,0,407,900,.452,.452,214,323,.663,124,221,345,115,52,22,192,174,1028,6b271ea4-e96c-409c-8c05-7566905f1d72
236,Roger Mason,SG,26,WAS,62,0,492,59,179,.330,33,102,.324,26,77,.338,.422,14,16,.875,7,38,45,35,13,6,19,66,165,34856ba0-9b8d-46ee-85bb-d300ee1820c5
237,Jason Maxiell,C,23,DET,67,8,943,131,262,.500,0,0,0,131,262,.500,.500,72,137,.526,88,98,186,14,30,60,53,110,334,455a8b41-678c-4e5e-8c94-92c9d6e740e5
238,Sean May,PF,22,CHA,35,8,838,164,328,.500,2,3,.667,162,325,.498,.503,86,112,.768,73,160,233,66,19,24,56,100,416,0704a85b-1802-4e5b-a377-19f5d21b1899
239,Rashad McCants,SG,22,MIN,37,0,554,62,177,.350,20,75,.267,42,102,.412,.407,40,58,.690,14,33,47,38,26,7,40,71,184,1c15083f-30de-4639-9032-61bd291082ac
240,Chris McCray,SG,22,MIL,5,0,12,0,3,.000,0,0,0,0,3,.000,.000,0,0,0,0,0,0,0,0,0,2,1,0,4776db4a-6757-4462-b558-cb54bcfc97b0
241,Antonio McDyess,PF,32,DET,82,3,1729,284,540,.526,0,0,0,284,540,.526,.526,96,139,.691,165,331,496,72,61,65,75,240,664,7e12e271-e4f2-4ba2-ba1a-ed12410db263
242,Ivan McFarlin,PF,24,PHI,11,0,41,5,13,.385,0,1,.000,5,12,.417,.385,5,7,.714,7,4,11,1,0,0,1,8,15,e2b88b00-1a1d-40aa-916b-df33bcd52047
243,Jeff McInnis,PG,32,CHA,38,3,702,71,181,.392,1,8,.125,70,173,.405,.395,22,32,.688,14,48,62,124,14,0,42,72,165,20e44c3c-a22f-422b-aa57-de8082473da2
244,Aaron McKie,SF,34,LAL,10,0,131,11,17,.647,0,0,0,11,17,.647,.647,0,0,0,1,17,18,13,4,0,8,14,22,492d581c-0609-457a-a650-fd0929e9efee
245,Keith McLeod,PG,27,TOT,48,9,718,73,188,.388,16,45,.356,57,143,.399,.431,69,78,.885,4,39,43,90,24,5,46,51,231,1e5d80aa-1ebb-4255-8ad1-3d3b40dc4dc0
246,Stanislav Medvedenko,C,27,ATL,14,0,81,12,29,.414,1,2,.500,11,27,.407,.431,17,20,.850,4,10,14,2,0,2,5,16,42,3bdbe241-0e9d-45de-9dfc-66e91ef2b309
247,Pops Mensah-Bonsu,PF,23,DAL,12,0,71,11,17,.647,0,0,0,11,17,.647,.647,7,18,.389,9,12,21,0,1,0,9,8,29,a39987cb-51f6-4c1f-8558-b22d381c0473
248,Andre Miller,PG,30,TOT,80,79,2966,424,909,.466,5,35,.143,419,874,.479,.469,222,283,.784,97,255,352,625,110,10,222,184,1075,8d3f8f93-4d10-4a38-ac11-5f2a1c7b6fdf
249,Brad Miller,C,30,SAC,63,56,1783,224,494,.453,5,33,.152,219,461,.475,.459,115,149,.772,79,322,401,224,38,39,108,155,568,b90d3227-f99e-448a-9831-ab5b3c1ec0e5
250,Mike Miller,SG,26,MEM,70,69,2740,465,1010,.460,202,498,.406,263,512,.514,.560,161,203,.793,52,326,378,298,54,18,179,138,1293,f5a9ab80-2b88-4d62-b160-e733c54e3cac
251,Paul Millsap,PF,21,UTA,82,1,1472,209,398,.525,1,3,.333,208,395,.527,.526,140,208,.673,183,240,423,62,67,74,94,236,559,16209d46-a478-4126-8230-fb91cea66f19
252,Cuttino Mobley,SG,31,LAC,78,73,2841,388,882,.440,101,246,.411,287,636,.451,.497,200,239,.837,52,215,267,198,92,24,145,186,1077,47547bc3-5a8a-44a5-8537-0450b4cba539
253,Nazr Mohammed,C,29,DET,51,33,773,118,222,.532,0,0,0,118,222,.532,.532,50,82,.610,89,140,229,9,27,40,43,133,286,5c191673-db6b-429f-9b10-cb19cd73aee1
254,Mikki Moore,C,31,NJN,79,55,2082,308,506,.609,0,1,.000,308,505,.610,.609,160,235,.681,145,258,403,74,46,60,113,261,776,c5b78241-8eb6-461d-97ef-30b860977a69
255,Randolph Morris,C,21,NYK,5,0,44,1,6,.167,0,0,0,1,6,.167,.167,2,6,.333,1,8,9,1,2,1,2,4,4,ca8b6baf-ec90-4185-b05f-df42dfbd7022
256,Adam Morrison,PF,22,CHA,78,23,2326,355,944,.376,87,258,.337,268,686,.391,.422,120,169,.710,54,176,230,163,28,6,130,179,917,9c8d0389-bb1d-4d1e-9c20-1830e03c10ca
257,Troy Murphy,PF,26,TOT,68,48,1852,266,581,.458,58,147,.395,208,434,.479,.508,108,145,.745,100,314,414,126,46,42,78,196,698,3575540b-5937-4610-a0ed-fb7375244706
258,Ronald Murray,SG,27,DET,69,18,1477,177,438,.404,24,83,.289,153,355,.431,.432,87,120,.725,26,87,113,187,49,13,90,96,465,3a06f31a-0b13-46ba-8c97-f9a3fab09643
259,Jameer Nelson,PG,24,ORL,77,77,2331,376,875,.430,65,194,.335,311,681,.457,.467,183,221,.828,50,186,236,330,73,5,184,225,1000,1aa7fd39-b6a2-4c36-8d77-9053f050bffa
260,Ira Newble,SF,32,CLE,15,1,129,16,37,.432,8,15,.533,8,22,.364,.541,6,10,.600,13,17,30,2,6,0,3,17,46,50ae2f67-84cc-46ee-9206-82c7e9ea74a9
261,David Noel,PF,22,MIL,68,0,792,65,177,.367,17,53,.321,48,124,.387,.415,37,43,.860,42,81,123,65,25,9,40,77,184,e0c7c1f4-dc58-4698-a23e-dc4dab9fbb14
262,Steve Novak,SF,23,HOU,35,1,191,18,50,.360,13,39,.333,5,11,.455,.490,2,2,1.000,4,22,26,6,5,0,4,21,51,ace71ae3-82ac-4d47-b8ce-3933ed02b828
263,Dirk Nowitzki,PF,28,DAL,78,78,2820,673,1341,.502,72,173,.416,601,1168,.515,.529,498,551,.904,122,571,693,263,52,62,167,171,1916,41454901-7576-4ff8-89a6-6763f727d2d8
264,Patrick O'Bryant,C,20,GSW,16,0,119,10,32,.313,0,0,0,10,32,.313,.313,11,17,.647,7,14,21,9,6,8,8,26,31,29bc1b66-47f8-4f4c-8cd0-a68831ef2912
265,Jermaine O'Neal,C,28,IND,69,69,2459,498,1141,.436,0,7,.000,498,1134,.439,.436,343,447,.767,153,508,661,167,50,182,203,232,1339,45cea8b4-0319-4aac-9f62-1dc0f13900e9
266,Fabricio Oberto,C,31,SAS,79,33,1365,158,281,.562,0,0,0,158,281,.562,.562,33,51,.647,131,237,368,68,25,24,69,213,349,9e2012c6-73b3-4a57-b91a-d8c151457df9
267,Lamar Odom,PF,27,LAL,56,56,2202,319,681,.468,54,182,.297,265,499,.531,.508,198,283,.700,102,445,547,270,53,32,163,182,890,0bf56478-de26-403e-b839-60c328fa925a
268,Emeka Okafor,C,24,CHA,67,65,2329,394,740,.532,0,0,0,394,740,.532,.532,175,295,.593,258,499,757,80,57,172,111,210,963,c5d5c0d2-51be-4f69-b9bf-8955dd93520e
269,Mehmet Okur,C,27,UTA,80,80,2664,490,1061,.462,129,336,.384,361,725,.498,.523,296,387,.765,160,419,579,156,36,38,125,257,1405,3c96d879-acaf-4636-abd6-f55341079bcb
