,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid
134,Michael Gbinije,SG,24,DET,9,0,32,1,10,.100,0,4,.000,1,6,.167,.100,2,2,1.000,2,1,3,2,0,0,0,2,4,c010acc7-3817-4da3-8c24-4be7c76d7792
135,Alonzo Gee,SF,29,DEN,13,0,89,3,14,.214,0,3,.000,3,11,.273,.214,5,9,.556,4,11,15,6,5,1,4,14,11,b735bd3f-f997-4810-9c08-652a30ddb3b6
136,Paul George,SF,26,IND,75,75,2689,622,1348,.461,195,496,.393,427,852,.501,.534,336,374,.898,58,434,492,251,119,27,220,206,1775,b39db48f-c114-4524-993d-2be28eda83a9
137,Marcus Georges-Hunt,SG,22,ORL,5,0,48,2,7,.286,1,2,.500,1,5,.200,.357,9,10,.900,1,8,9,3,1,0,2,5,14,0327b985-acc3-4615-95db-dfcd256b522e
138,Jonathan Gibson,PG,29,DAL,17,0,231,35,95,.368,15,45,.333,20,50,.400,.447,21,29,.724,1,21,22,26,8,0,21,21,106,c075b05e-eb3e-4c10-b99b-71e4b60b9528
139,Taj Gibson,PF,31,TOT,78,71,1989,365,709,.515,3,13,.231,362,696,.520,.517,113,158,.715,158,327,485,73,41,65,105,163,846,1909dc5a-5696-44cc-a4c7-920b33739e98
140,Rudy Gobert,C,24,UTA,81,81,2744,413,625,.661,0,1,.000,413,624,.662,.661,311,476,.653,314,721,1035,97,49,214,147,246,1137,8acbad0f-aa60-41d7-bc2f-1e9e011d8993
141,Archie Goodwin,SG,22,TOT,15,0,214,36,66,.545,5,15,.333,31,51,.608,.583,33,42,.786,7,21,28,24,4,5,14,8,110,9c12a9e3-9785-4567-b766-d3aa1f8855c5
142,Aaron Gordon,SF,21,ORL,80,72,2298,393,865,.454,77,267,.288,316,598,.528,.499,156,217,.719,116,289,405,150,65,40,89,172,1019,2b6d6c01-a3c9-41a5-9a36-2a142667d980
143,Eric Gordon,SG,28,HOU,75,15,2323,412,1016,.406,246,661,.372,166,355,.468,.527,147,175,.840,29,172,201,188,48,41,121,150,1217,fee0cbdd-724d-46c7-9f77-ba9c21057ad0
144,Marcin Gortat,C,32,WAS,82,82,2556,390,674,.579,0,2,.000,390,672,.580,.579,103,159,.648,238,611,849,121,40,61,119,213,883,df646812-7636-4693-991c-b54e7a13cf87
145,Treveon Graham,SG,23,CHO,27,1,189,19,40,.475,9,15,.600,10,25,.400,.588,10,15,.667,5,17,22,6,6,1,3,18,57,b4ceee88-7c2a-47ec-9250-2d7303d244b9
146,Jerami Grant,PF,22,TOT,80,4,1531,152,328,.463,43,116,.371,109,212,.514,.529,90,147,.612,38,167,205,46,33,79,44,149,437,82993cd3-e5eb-42d2-8775-82df0d110996
147,Jerian Grant,PG,24,CHI,63,28,1028,128,301,.425,49,134,.366,79,167,.473,.507,65,73,.890,17,94,111,121,47,8,44,93,370,8bafea94-0a30-4c84-bf4a-837ea3abc34a
148,Danny Green,SG,29,SAS,68,68,1807,176,449,.392,118,311,.379,58,138,.420,.523,27,32,.844,31,193,224,124,70,57,76,120,497,bd88d7f7-4a74-408f-820c-ea299f764b71
149,Draymond Green,PF,26,GSW,76,76,2471,272,650,.418,81,263,.308,191,387,.494,.481,151,213,.709,98,501,599,533,154,106,184,217,776,c11cfa25-fa01-4b4b-8338-40cee9f624df
150,Gerald Green,SF,31,BOS,47,0,538,95,232,.409,39,111,.351,56,121,.463,.494,33,41,.805,16,68,84,33,9,7,25,48,262,afe50d46-6b1e-46cb-8beb-f4032f52c25d
151,JaMychal Green,PF,26,MEM,77,75,2101,250,500,.500,55,145,.379,195,355,.549,.555,134,167,.802,167,377,544,84,47,34,94,248,689,f75adf79-3342-4848-8d6f-dfb7bf8ffc29
152,Jeff Green,PF,30,ORL,69,11,1534,220,558,.394,53,193,.275,167,365,.458,.442,145,168,.863,39,175,214,81,37,13,75,103,638,7b8c3764-3a93-4a68-8e2f-2c6da5cce083
153,Blake Griffin,PF,27,LAC,61,61,2076,479,971,.493,38,113,.336,441,858,.514,.513,320,421,.760,112,385,497,300,57,22,142,157,1316,edd4e1e6-bc07-48a0-92f1-b2de2297789a
154,Justin Hamilton,C,26,BRK,64,7,1177,174,379,.459,55,180,.306,119,199,.598,.532,39,52,.750,71,191,262,55,29,43,43,91,442,07247c0c-97dd-4e2c-8eae-41d59bd3411a
155,James Harden,PG,27,HOU,81,81,2947,674,1533,.440,262,756,.347,412,777,.530,.525,746,881,.847,95,564,659,907,121,38,464,215,2356,5a4ef6ab-300d-469b-b1b5-a2aa94d3df73
156,Justin Harper,PF,27,PHI,3,0,31,5,12,.417,2,7,.286,3,5,.600,.500,0,0,0,2,3,5,2,0,0,4,2,12,f0ad3447-05a3-405c-9b8c-fad1fefa41b4
157,Montrezl Harrell,C,23,HOU,58,14,1064,225,345,.652,1,7,.143,224,338,.663,.654,76,121,.628,81,138,219,64,20,42,44,126,527,136608da-2dcf-451f-b445-8653050339ca
158,Devin Harris,PG,33,DAL,65,0,1087,136,341,.399,58,177,.328,78,164,.476,.484,107,129,.829,11,116,127,136,43,7,57,101,437,6fd4c498-dfe8-4089-a51e-a251dd3c7a86
159,Gary Harris,SG,22,DEN,57,56,1782,320,637,.502,107,255,.420,213,382,.558,.586,104,134,.776,48,130,178,164,71,8,76,92,851,d3c72bb8-edb5-4d16-85dc-3b507844f36b
160,Joe Harris,SG,25,BRK,52,11,1138,154,362,.425,85,221,.385,69,141,.489,.543,35,49,.714,16,131,147,54,30,8,55,121,428,eff7cfb1-255d-4368-8448-774c8c8366a2
161,Manny Harris,SG,27,DAL,4,0,25,3,15,.200,0,2,.000,3,13,.231,.200,2,4,.500,3,6,9,2,0,0,2,1,8,fab100cb-d8a9-4ffb-9485-271937fbfa7d
162,Tobias Harris,PF,24,DET,82,48,2567,511,1063,.481,109,314,.347,402,749,.537,.532,190,226,.841,63,353,416,142,60,39,96,133,1321,a06d7a3e-4ba3-4143-b379-1016a70135ca
163,Aaron Harrison,SG,22,CHO,5,0,17,0,4,.000,0,2,.000,0,2,.000,.000,1,2,.500,0,3,3,3,0,0,0,2,1,cf8e5059-13b2-4834-86b2-08962853a550
164,Andrew Harrison,PG,22,MEM,72,18,1474,117,360,.325,43,156,.276,74,204,.363,.385,148,194,.763,23,113,136,198,53,21,85,194,425,e4d05f7a-16f3-46c2-9e82-c68015597711
165,Udonis Haslem,C,36,MIA,16,0,130,11,23,.478,0,3,.000,11,20,.550,.478,9,15,.600,8,28,36,6,6,1,8,22,31,4dc4d675-85a3-4d26-b601-3a34e1f6eab7
166,Spencer Hawes,PF,28,TOT,54,1,797,134,277,.484,25,81,.309,109,196,.556,.529,44,52,.846,38,153,191,81,15,30,49,77,337,27752ea6-4e09-4361-8222-06f0e0b44ca7
167,Gordon Hayward,SF,26,UTA,73,73,2516,545,1156,.471,149,374,.398,396,782,.506,.536,362,429,.844,49,345,394,252,73,20,140,117,1601,1fda1d08-adaa-424d-96df-373dfbef9128
168,Gerald Henderson,SG,29,PHI,72,41,1667,234,553,.423,61,173,.353,173,380,.455,.478,133,165,.806,34,151,185,112,40,15,62,129,662,7540988a-e9b3-4b53-8e4f-82434a729b19
169,John Henson,C,26,MIL,58,39,1123,159,309,.515,0,1,.000,159,308,.516,.515,74,107,.692,92,203,295,57,29,78,52,151,392,a5991bb6-bb12-427a-ad4a-945687a69cad
170,Mario Hezonja,SF,21,ORL,65,2,960,117,330,.355,43,144,.299,74,186,.398,.420,40,50,.800,20,126,146,62,30,15,58,74,317,d6bf81a3-70e2-4cd1-9a01-8eb4bad9b28c
171,Roy Hibbert,C,30,TOT,48,13,682,80,147,.544,0,0,0,80,147,.544,.544,61,75,.813,54,98,152,21,8,46,32,100,221,9b8fc7fc-b2da-4fae-b6a6-8939fc478a0a
172,Buddy Hield,SG,24,TOT,82,55,1888,327,767,.426,148,379,.391,179,388,.461,.523,64,76,.842,35,234,269,121,38,9,101,115,866,29f14249-9d69-47ff-abd1-fa8a1917d8f3
173,Nenê,C,34,HOU,67,8,1198,245,397,.617,3,9,.333,242,388,.624,.621,116,197,.589,95,187,282,65,56,39,73,163,609,26f1a74d-80a0-429c-bd75-4f1943f01109
174,George Hill,PG,30,UTA,49,49,1544,289,606,.477,94,233,.403,195,373,.523,.554,157,196,.801,23,144,167,204,50,11,85,114,829,c5b9f92b-8034-4815-ae8f-041729580eed
175,Jordan Hill,C,29,MIN,7,0,47,5,13,.385,0,0,0,5,13,.385,.385,2,2,1.000,8,6,14,0,1,0,4,9,12,69a2bc54-953c-431f-a34e-23b084bf57b4
176,Solomon Hill,SF,25,NOP,80,71,2374,183,478,.383,94,270,.348,89,208,.428,.481,103,128,.805,51,256,307,141,72,32,82,182,563,b0f089c4-3a81-42d9-825e-9321c80e8268
177,Darrun Hilliard,SG,23,DET,39,1,381,47,126,.373,12,46,.261,35,80,.438,.421,21,28,.750,2,31,33,33,11,2,28,39,127,091c5dca-d6c8-404d-a86c-22d12073794d
178,Jrue Holiday,PG,26,NOP,67,61,2190,405,893,.454,100,281,.356,305,612,.498,.510,119,168,.708,46,218,264,488,100,44,194,133,1029,25889713-b28a-4be8-9660-3ac5ac97e716
179,Justin Holiday,SG,27,NYK,82,4,1639,233,538,.433,97,273,.355,136,265,.513,.523,66,80,.825,27,198,225,102,65,31,66,109,629,c3bf3295-2333-4778-afd8-94ad66620f81
180,Rondae Hollis-Jefferson,SF,22,BRK,78,50,1761,235,542,.434,15,67,.224,220,475,.463,.447,190,253,.751,96,356,452,154,82,44,116,177,675,aba9b128-4ffb-40e6-ad84-3cbb62beea3f
181,Richaun Holmes,C,23,PHI,57,17,1193,230,412,.558,27,77,.351,203,335,.606,.591,72,103,.699,94,217,311,58,42,55,55,136,559,dc4b3dc0-281e-4c2d-afb5-738db4153e37
182,Rodney Hood,SG,24,UTA,59,55,1593,272,666,.408,114,307,.371,158,359,.440,.494,90,115,.783,16,186,202,96,38,11,65,132,748,2feffd33-e5e2-4834-8077-6e5de80fbac3
183,Al Horford,C,30,BOS,68,68,2193,379,801,.473,86,242,.355,293,559,.524,.527,108,135,.800,95,370,465,337,52,86,115,138,952,b21d8144-e255-442a-8c3f-2737727f9f38
184,Dwight Howard,C,31,ATL,74,74,2199,388,613,.633,0,2,.000,388,611,.635,.633,226,424,.533,296,644,940,104,64,92,170,203,1002,b89c8f21-0a6f-4c76-b5e8-b5775c73583b
185,Marcelo Huertas,PG,33,LAL,23,1,237,25,68,.368,4,19,.211,21,49,.429,.397,9,17,.529,2,22,24,52,10,2,19,16,63,d47595d1-bc2d-4b47-acfe-265405b69af5
186,Josh Huestis,PF,25,OKC,2,0,31,6,11,.545,2,4,.500,4,7,.571,.636,0,1,.000,4,5,9,3,0,3,0,0,14,6f6548ca-e777-40f1-96c1-bbed9520b981
187,Kris Humphries,PF,31,ATL,56,4,689,87,214,.407,19,54,.352,68,160,.425,.451,64,82,.780,60,146,206,29,15,21,28,69,257,dbea34b4-07f7-40b0-85f6-c638a4f07df6
188,Serge Ibaka,PF,27,TOT,79,79,2422,471,982,.480,124,317,.391,347,665,.522,.543,107,125,.856,129,409,538,75,41,124,105,215,1173,036d5db1-0417-434e-bf2e-082491506b0e
189,Andre Iguodala,SF,33,GSW,76,0,1998,219,415,.528,64,177,.362,155,238,.651,.605,72,102,.706,51,253,304,261,76,39,58,97,574,bd56f727-1302-42ae-b243-bf6722378b35
190,Joe Ingles,SF,29,UTA,82,26,1972,204,451,.452,123,279,.441,81,172,.471,.589,50,68,.735,23,238,261,225,96,8,107,163,581,f65797f8-e4fc-4ac3-af04-954accb5bbf8
191,Brandon Ingram,SF,19,LAL,79,40,2279,276,686,.402,55,187,.294,221,499,.443,.442,133,214,.621,60,256,316,166,50,36,116,158,740,13bc8674-2e2d-4dae-818c-69728b553b74
192,Kyrie Irving,PG,24,CLE,72,72,2525,671,1420,.473,177,441,.401,494,979,.505,.535,297,328,.905,52,178,230,418,83,24,180,157,1816,6d2b90d8-a081-461e-bb70-05ec06577d87
193,Jarrett Jack,PG,33,NOP,2,0,33,2,3,.667,0,1,.000,2,2,1.000,.667,2,2,1.000,0,0,0,5,2,0,3,4,6,39b03c06-4529-44dc-9e6f-4f23894ba9fe
194,Demetrius Jackson,PG,22,BOS,5,0,17,3,4,.750,1,1,1.000,2,3,.667,.875,3,6,.500,2,2,4,3,0,0,0,0,10,dd56b5ab-1410-45f5-adae-b7149dd184ac
195,Pierre Jackson,PG,25,DAL,8,1,84,13,39,.333,3,11,.273,10,28,.357,.372,6,7,.857,1,8,9,19,2,0,3,5,35,41241fde-b56f-40d6-9f62-28c65ee5976d
196,Reggie Jackson,PG,26,DET,52,50,1424,284,677,.419,66,184,.359,218,493,.442,.468,118,136,.868,21,93,114,270,35,5,114,129,752,c5284b38-7b43-4425-9497-8c96dd2ffae7
197,LeBron James,SF,32,CLE,74,74,2794,736,1344,.548,124,342,.363,612,1002,.611,.594,358,531,.674,97,542,639,646,92,44,303,134,1954,bedcfe40-c385-484d-85bc-e13eb14254ca
198,Al Jefferson,C,32,IND,66,1,931,235,471,.499,0,1,.000,235,470,.500,.499,65,85,.765,75,203,278,57,19,16,33,125,535,0efc7b08-70c4-4468-912a-6345b7971a14
199,Richard Jefferson,SF,36,CLE,79,13,1614,153,343,.446,62,186,.333,91,157,.580,.536,80,108,.741,28,175,203,78,26,10,52,153,448,ae0878bd-1bac-4208-9e7f-77d7fd358a1f
200,John Jenkins,SG,25,PHO,4,0,13,2,5,.400,1,2,.500,1,3,.333,.500,2,2,1.000,0,1,1,1,0,0,0,0,7,86995fd5-183b-4796-8ec0-dbf7d16a8a22
201,Brandon Jennings,PG,27,TOT,81,13,1802,192,535,.359,79,252,.313,113,283,.399,.433,114,152,.750,29,167,196,395,70,4,128,116,577,c8f72661-f57d-4985-bc87-3d2848a88d09
202,Jonas Jerebko,PF,29,BOS,78,6,1232,114,262,.435,45,130,.346,69,132,.523,.521,26,37,.703,59,213,272,71,25,17,39,122,299,8f62e2e6-4b2e-4f4a-bf84-ffde3efa5e2f
203,Amir Johnson,PF,29,BOS,80,77,1608,213,370,.576,27,66,.409,186,304,.612,.612,67,100,.670,118,248,366,140,51,62,77,211,520,49d36efa-34b1-4527-825b-0b8f65f20697
204,Brice Johnson,PF,22,LAC,3,0,9,2,7,.286,0,0,0,2,7,.286,.286,0,0,0,1,2,3,1,2,1,1,0,4,67e9a9ea-5eb5-4900-bbe5-fa7208dfb2d5
205,James Johnson,PF,29,MIA,76,5,2085,368,769,.479,87,256,.340,281,513,.548,.535,152,215,.707,66,310,376,276,76,86,171,197,975,783c912e-0998-4d1f-9884-0c69ecd9cbdf
206,Joe Johnson,SF,35,UTA,78,14,1843,273,626,.436,106,258,.411,167,368,.454,.521,63,77,.818,33,210,243,144,36,18,69,93,715,813f81d6-73a3-46c4-8365-6991d1dd5a84
207,Stanley Johnson,SF,20,DET,77,1,1371,129,365,.353,45,154,.292,84,211,.398,.415,36,53,.679,36,153,189,105,56,24,71,121,339,da7ada5d-c35a-498a-9fe6-8f3f65c0616f
208,Tyler Johnson,PG,24,MIA,73,0,2178,357,824,.433,93,250,.372,264,574,.460,.490,195,254,.768,50,243,293,233,84,44,90,176,1002,0e8937a0-8727-40dd-bc87-5fd1a8c02fbe
209,Wesley Johnson,SF,29,LAC,68,3,810,73,200,.365,29,118,.246,44,82,.537,.438,11,17,.647,26,155,181,23,29,30,18,83,186,ce2c985e-e039-4740-85bd-11325448b337
210,Dahntay Jones,SF,36,CLE,1,0,12,3,8,.375,0,2,.000,3,6,.500,.375,3,4,.750,1,1,2,1,0,0,1,1,9,7a09163e-be6d-48e1-9a2a-7f0e068a0a22
211,Damian Jones,C,21,GSW,10,0,85,8,16,.500,0,0,0,8,16,.500,.500,3,10,.300,9,14,23,0,1,4,6,15,19,ad3b1124-5844-4c39-af75-4b66910889c3
212,James Jones,SF,36,CLE,48,2,381,44,92,.478,31,66,.470,13,26,.500,.647,13,20,.650,3,34,37,14,6,10,10,37,132,73314c74-f00a-476f-aa94-e04bfc80d491
213,Terrence Jones,PF,25,TOT,54,12,1270,231,492,.470,19,75,.253,212,417,.508,.489,103,170,.606,65,241,306,59,40,54,48,67,584,84ce71f5-641d-4902-be34-5271902887ad
214,Tyus Jones,PG,20,MIN,60,0,774,75,181,.414,26,73,.356,49,108,.454,.486,33,43,.767,10,57,67,156,48,5,38,50,209,47a5dd37-8fab-4579-9dc8-ddfa57ad103c
215,DeAndre Jordan,C,28,LAC,81,81,2570,412,577,.714,0,2,.000,412,575,.717,.714,205,425,.482,298,816,1114,96,51,134,115,212,1029,da9bcc22-4307-42dc-8d51-12e8fba68c7a
216,Cory Joseph,PG,25,TOR,80,22,2003,299,661,.452,48,135,.356,251,526,.477,.489,94,122,.770,51,184,235,265,66,13,108,140,740,211054a5-5f23-40a0-bdc4-e5a1412327bf
217,Frank Kaminsky,C,23,CHO,75,16,1954,320,802,.399,116,354,.328,204,448,.455,.471,118,156,.756,57,279,336,162,46,34,76,139,874,9fbbe6a5-bd18-402f-bcfb-817bc1640de8
218,Ryan Kelly,PF,25,ATL,16,0,110,8,28,.286,4,10,.400,4,18,.222,.357,5,6,.833,1,17,18,8,4,5,4,5,25,32eda53a-4ad3-4de7-b7d7-2ae80434157a
219,Michael Kidd-Gilchrist,SF,23,CHO,81,81,2349,295,618,.477,1,9,.111,294,609,.483,.478,152,194,.784,156,409,565,114,81,77,56,187,743,de670659-c583-4ae7-af14-bc7cdc84c696
220,Sean Kilpatrick,SG,27,BRK,70,24,1754,305,735,.415,105,308,.341,200,427,.468,.486,204,242,.843,22,258,280,157,45,6,135,118,919,60a7d457-5fd4-416d-832b-b6f3fb234cbc
221,Brandon Knight,SG,25,PHO,54,5,1140,209,525,.398,45,139,.324,164,386,.425,.441,132,154,.857,25,93,118,130,27,5,88,87,595,1432ccfc-da69-4e42-b424-58ba13f05c1e
222,Kyle Korver,SG,35,TOT,67,22,1753,239,515,.464,162,359,.451,77,156,.494,.621,38,42,.905,7,179,186,110,34,21,69,107,678,8803f3ad-893e-4541-ba72-7be494dbf1c4
223,Kosta Koufos,C,27,SAC,71,62,1419,216,392,.551,0,1,.000,216,391,.552,.551,38,62,.613,118,285,403,47,36,48,61,172,470,f68c2044-92de-4871-8134-a7704dda3587
224,Mindaugas Kuzminskas,SF,27,NYK,68,5,1016,158,369,.428,54,168,.321,104,201,.517,.501,55,68,.809,47,79,126,69,29,11,51,79,425,af8ab7c8-0663-455a-a80f-20075a21a3df
225,Jeremy Lamb,SG,24,CHO,62,5,1143,226,491,.460,41,146,.281,185,345,.536,.502,110,129,.853,30,234,264,75,27,23,40,98,603,55f2c5d5-6dfc-4315-84f4-acbe282b7b86
226,Joffrey Lauvergne,PF-C,25,TOT,70,1,980,148,336,.440,33,98,.337,115,238,.483,.490,46,73,.630,72,179,251,70,25,6,56,83,375,07849cbc-8e5f-4e73-86b9-5ef74f6edada
227,Zach LaVine,SG,21,MIN,47,47,1749,326,710,.459,120,310,.387,206,400,.515,.544,117,140,.836,19,141,160,139,41,10,85,104,889,15dd9b5f-8ad2-42ab-8790-4f24c4a6d909
228,Ty Lawson,PG,29,SAC,69,24,1732,237,522,.454,34,118,.288,203,404,.502,.487,173,217,.797,44,135,179,334,74,6,129,119,681,edadd7b6-3363-471e-abe5-cde829856b76
229,Jake Layman,SF,22,POR,35,1,249,26,89,.292,13,51,.255,13,38,.342,.365,13,17,.765,6,18,24,11,9,3,11,22,78,caa548ac-6a70-4103-bcd4-c71cfaa208dd
230,Courtney Lee,SG,31,NYK,77,74,2459,321,704,.456,108,269,.401,213,435,.490,.533,85,98,.867,53,206,259,179,81,24,69,141,835,5367bfee-18ae-450b-944d-bc1d565d3f2d
231,David Lee,PF,33,SAS,79,10,1477,248,420,.590,0,0,0,248,420,.590,.590,80,113,.708,149,292,441,124,31,40,82,125,576,9a0b78fa-a6ca-4efb-adf6-722750145382
232,Alex Len,C,23,PHO,77,34,1560,230,463,.497,3,12,.250,227,451,.503,.500,150,208,.721,156,354,510,44,38,98,102,242,613,1ffa1ef0-90c1-43e5-a683-7ed1d9a87502
233,Kawhi Leonard,SF,25,SAS,74,74,2474,636,1312,.485,147,387,.380,489,925,.529,.541,469,533,.880,80,350,430,260,133,55,154,122,1888,bb8bd3e8-4f7b-4762-b826-6ec2afcb7028
234,Meyers Leonard,PF,24,POR,74,12,1222,146,378,.386,74,213,.347,72,165,.436,.484,35,40,.875,27,210,237,71,13,28,35,172,401,08887a09-2b21-4b1f-9a16-1356b1b864dd
235,Jon Leuer,PF,27,DET,75,34,1944,310,646,.480,49,167,.293,261,479,.545,.518,98,113,.867,102,300,402,111,31,26,66,145,767,f61c37a1-467b-4455-a934-01264e695f8d
236,Caris LeVert,SF,22,BRK,57,26,1237,171,380,.450,59,184,.321,112,196,.571,.528,67,93,.720,23,165,188,110,49,8,59,91,468,76d4ddb8-db74-4b21-9358-31afe4e5682f
237,DeAndre Liggins,SG,28,TOT,62,19,777,55,142,.387,17,46,.370,38,96,.396,.447,25,40,.625,20,88,108,54,47,14,42,81,152,c4f3e6c1-5352-4c49-b00d-74c289da08c8
238,Damian Lillard,PG,26,POR,75,75,2694,661,1488,.444,214,579,.370,447,909,.492,.516,488,545,.895,46,322,368,440,68,20,197,152,2024,78f04da4-220a-4294-9fd6-b4243df8f5b7
239,Jeremy Lin,PG,28,BRK,36,33,883,175,400,.438,58,156,.372,117,244,.480,.510,115,141,.816,11,124,135,184,42,14,86,79,523,79b105ba-a3b4-4528-854e-c8f64a268979
240,Shaun Livingston,PG,31,GSW,76,3,1345,173,316,.547,1,3,.333,172,313,.550,.549,42,60,.700,28,123,151,139,38,20,62,120,389,847b6ccd-7bce-42ff-8ec0-aec1ec919b85
241,Shawn Long,C,24,PHI,18,0,234,61,109,.560,7,19,.368,54,90,.600,.592,19,35,.543,41,44,85,13,9,9,13,49,148,626d562b-7f03-4b54-8dbb-f153f9b58342
242,Kevon Looney,C,20,GSW,53,4,447,56,107,.523,2,9,.222,54,98,.551,.533,21,34,.618,44,80,124,29,15,17,17,64,135,dca8b9e4-1c22-4fa1-b5bc-db2fe335ee14
243,Brook Lopez,C,28,BRK,75,75,2222,555,1172,.474,134,387,.346,421,785,.536,.531,295,364,.810,121,282,403,176,38,124,184,192,1539,98b82862-6adb-4446-8471-e75ce9bd3293
244,Robin Lopez,C,28,CHI,81,81,2271,382,775,.493,0,2,.000,382,773,.494,.493,75,104,.721,244,276,520,80,18,117,91,151,839,786e0a8c-81bc-4ac8-aff3-9bf4ba92e3c0
245,Kevin Love,PF,28,CLE,60,60,1885,370,867,.427,145,389,.373,225,478,.471,.510,257,295,.871,148,518,666,116,53,21,122,125,1142,2b2bcfdb-1fd0-4251-8a58-1c9bc6c4e887
246,Kyle Lowry,PG,30,TOR,60,60,2244,426,918,.464,193,468,.412,233,450,.518,.569,299,365,.819,48,238,286,417,88,19,173,170,1344,09855ef9-5497-4128-8dc1-db0500f2491e
247,Trey Lyles,PF,21,UTA,71,4,1158,159,439,.362,65,204,.319,94,235,.400,.436,57,79,.722,48,187,235,69,26,20,64,97,440,8b723e5c-e6a5-4c76-a0bb-58fce2f31ab0
248,Sheldon Mac,SG,24,WAS,30,3,287,30,75,.400,7,30,.233,23,45,.511,.447,23,27,.852,4,30,34,15,8,2,5,17,90,c4400745-4f2e-465d-b41b-b9e34164c27e
249,Shelvin Mack,PG,26,UTA,55,9,1205,170,381,.446,37,120,.308,133,261,.510,.495,53,77,.688,20,105,125,154,42,3,90,100,430,8a2fcce1-db99-47f6-a0c7-f50de68f7854
250,Ian Mahinmi,C,30,WAS,31,0,555,65,111,.586,0,0,0,65,111,.586,.586,43,75,.573,47,103,150,19,33,24,34,90,173,215a3e5a-d149-43c5-be05-418373d61a57
251,Thon Maker,C,19,MIL,57,34,562,83,181,.459,28,74,.378,55,107,.514,.536,32,49,.653,40,74,114,23,10,26,17,84,226,861603b2-3569-4897-b3d2-390580d3d990
252,Jarell Martin,PF,22,MEM,42,3,558,58,151,.384,9,25,.360,49,126,.389,.414,40,50,.800,42,120,162,8,17,9,28,91,165,7bd63fe2-0993-4fce-8fac-c16ebf81df7c
253,Wesley Matthews,SG,30,DAL,73,73,2495,333,847,.393,174,479,.363,159,368,.432,.496,146,179,.816,18,241,259,210,77,15,102,161,986,bb09e0ae-34a0-4be2-bbc8-99ecaea9fd88
254,Luc Mbah a Moute,SF,30,LAC,80,76,1787,191,378,.505,43,110,.391,148,268,.552,.562,59,87,.678,44,126,170,39,81,35,46,122,484,8daada68-1961-4c86-95b4-665a06bd28dd
255,James Michael McAdoo,PF,24,GSW,52,2,457,62,117,.530,2,8,.250,60,109,.550,.538,21,42,.500,34,57,91,18,18,29,19,47,147,6f30df18-150e-45c5-b217-3ba34633c3e8
256,Patrick McCaw,SG,21,GSW,71,20,1074,106,245,.433,41,123,.333,65,122,.533,.516,29,37,.784,21,79,100,77,32,15,36,62,282,abd2680e-ab2a-4b8e-80cc-f8a9100acd1d
257,CJ McCollum,SG,25,POR,80,80,2796,692,1441,.480,185,439,.421,507,1002,.506,.544,268,294,.912,60,229,289,285,72,42,172,202,1837,9e19f4e1-dc7d-4a21-9b38-b41455d64686
258,Chris McCullough,PF,21,TOT,16,0,80,16,32,.500,1,7,.143,15,25,.600,.516,3,5,.600,9,10,19,2,2,2,3,7,36,983910d8-0837-4aa8-b7fa-73ac89d547c5
259,Doug McDermott,SF,25,TOT,66,5,1508,222,497,.447,77,208,.370,145,289,.502,.524,71,84,.845,20,159,179,58,13,5,38,79,592,4fc6f501-9558-4294-8bdb-2271de607c85
260,JaVale McGee,C,29,GSW,77,10,739,208,319,.652,0,3,.000,208,316,.658,.652,56,111,.505,100,144,244,17,19,67,40,109,472,6220b234-7941-44ed-84f1-9c2d44fd7fb9
261,Rodney McGruder,SG,25,MIA,78,65,1966,190,460,.413,73,220,.332,117,240,.488,.492,44,71,.620,94,162,256,124,46,18,56,140,497,e3be5c58-f560-4adf-be85-8d0df234ec1c
262,Ben McLemore,SG,23,SAC,61,26,1176,180,419,.430,65,170,.382,115,249,.462,.507,70,93,.753,19,110,129,51,29,6,62,108,495,c65f73ca-4600-4beb-b523-19a269ae53ad
263,Jordan McRae,SG,25,CLE,37,4,384,58,150,.387,18,51,.353,40,99,.404,.447,27,34,.794,6,35,41,19,8,6,14,31,161,a691389c-6167-49e3-83c0-11dd5da6b91d
264,Josh McRoberts,PF,29,MIA,22,14,381,44,118,.373,13,31,.419,31,87,.356,.428,6,9,.667,23,51,74,50,10,4,23,31,107,54e40cf3-2cae-441e-8cbe-b605cb41e60c
265,Jodie Meeks,SG,29,ORL,36,10,738,103,256,.402,56,137,.409,47,119,.395,.512,65,74,.878,5,72,77,45,34,4,36,41,327,92738cfa-1233-437e-9024-9956e188a027
266,Salah Mejri,C,30,DAL,73,11,905,88,137,.642,1,3,.333,87,134,.649,.646,36,61,.590,97,211,308,14,32,61,40,152,213,2508d592-de41-4c78-959a-7e0ca3079d22
267,Jordan Mickey,PF,22,BOS,25,1,141,15,34,.441,0,1,.000,15,33,.455,.441,8,14,.571,13,21,34,7,3,6,9,12,38,ab497161-88aa-450a-8945-330d776d43fc
268,Khris Middleton,SF,25,MIL,29,23,889,150,333,.450,45,104,.433,105,229,.459,.518,81,92,.880,11,112,123,99,41,7,65,79,426,982a6f07-c5fd-4eab-b8d8-4b4c908ed392
269,Mike Miller,SF,36,DEN,20,0,151,9,23,.391,8,20,.400,1,3,.333,.565,2,2,1.000,2,36,38,22,2,0,13,9,28,f5a9ab80-2b88-4d62-b160-e733c54e3cac
